Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr26742_2_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	78.4681	76.6399	99.55	464.0	NA-NA	HIGH	NA-NA	464	449.258	6518/7507	99.55	0	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	13.6981	11.5424	97.75	81.0	NA-NA	HIGH	NA-NA	81	81.127	3237/6553	97.75	1703	NODE_1_length_160535_cov_17.2789_ID_55527	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	1.7243	1.2275	99.24	10.196	NA-NA	HIGH	NA-NA	10	10.196	4435/5623	99.24	0	AF66_k141_253	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	1.3584	1.4683	97.74	8.033	NA-NA	HIGH	NA-NA	8	8.033	4056/8251	97.74	91	ERS3967691_k141_96	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	EBC_082.15.fa	1.1543	3.0112	98.95	6.826	NA-NA	HIGH	NA-NA	6	6.826	14769/20483	98.95	54	EBC_082.15_EBC_082_scaffold_602	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MAG_501.fa	0.8073	1.0244	99.09	4.774	NA-NA	HIGH	NA-NA	4	4.774	7314/9710	99.09	54	MAG_501_0	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	EBC_095.37.fa	0.6937	1.1968	99.52	4.102	NA-NA	HIGH	NA-NA	4	4.102	11692/13589	99.52	35	EBC_095.37_EBC_095_scaffold_66	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MAG_183.fa	0.5909	1.4781	98.77	3.494	NA-NA	HIGH	NA-NA	3	3.494	13124/19273	98.77	186	MAG_183_0	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746838__bin.11.fa	0.2834	0.2868	97.94	1.676	97.83-98.03	1.676	1.55-1.80	2	2.056	3350/7829	97.3	45	NODE_1_length_180989_cov_16.9995_ID_3968	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.23	0.5848	99.54	1.36	99.48-99.61	1.360	1.31-1.42	2	2.185	12821/19857	98.6	0	SAMC044639_k141_719	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MAG_107.fa	0.1983	0.1401	98.69	1.172	98.53-98.83	1.172	1.07-1.27	2	1.925	2505/5466	97.51	1	MAG_107_0	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.1619	0.1742	99.02	0.958	98.90-99.17	0.958	0.89-1.01	1	1.56	3645/8010	97.49	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.1434	0.2993	95.49	0.848	95.28-95.72	0.848	0.75-0.92	1	1.752	2184/15952	93.79	587	AF15_k141_25	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.1348	0.3223	98.58	0.797	98.47-98.69	0.797	0.76-0.83	1	1.484	6640/18586	96.73	350	AF73_k141_59	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0758	0.1878	96.36	0.448	96.14-96.60	0.448	0.40-0.49	1	1.34	2270/19352	93.32	732	NODE_7_length_112150_cov_14.2384_ID_46122	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_289__bin.32.fa	0.0678	0.1568	96.7	0.401	96.45-96.99	0.401	0.36-0.44	1	1.281	2182/18296	93.37	416	NODE_38_length_116599_cov_69.9888_ID_20640	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MAG_116.fa	0.0418	0.0264	96.28	0.247	95.58-97.08	0.247	0.18-0.32	1	1.096	332/4679	91.82	197	MAG_116_0	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.0394	0.0388	98.95	0.233	98.38-99.48	0.233	0.20-0.28	1	1.128	1179/7783	94.09	33	WK002-1-L-48h-01F6_S30_k141_2565	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	YuY_2022__SRR16950700__bin.23.fa	0.0257	0.0282	98.42	0.152	97.77-99.11	0.152	0.11-0.18	1	1.107	721/8371	92.4	7	NODE_137_length_39565_cov_54.0000_ID_37700	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.0211	0.0241	98.5	0.125	97.71-99.31	0.125	0.09-0.16	1	1.086	699/8865	92.13	83	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.018	0.0364	98.13	0.106	97.39-98.87	0.106	0.08-0.14	1	1.124	898/15633	91.2	178	NODE_306_length_23997_cov_9.0000_ID_64100	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0159	0.0238	98.34	0.094	97.32-99.29	0.094	0.07-0.13	1	1.078	629/11722	91.0	1	NODE_8_length_174488_cov_60.9499_ID_127332	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MAG_45.fa	0.0147	0.0208	97.36	0.087	96.05-98.98	0.087	0.05-0.13	1	1.12	393/10848	89.85	15	MAG_45_0	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0125	0.0355	97.45	0.074	96.17-98.49	0.074	0.05-0.11	1	1.033	703/21872	89.5	2	NODE_1_length_400287_cov_21.9997_ID_32608	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.012	0.0113	97.57	0.071	95.52-99.68	0.071	0.03-0.13	1	1.025	240/7379	89.54	63	WK028-2-L-48h-03A1_S20_k141_3165	zr26742_2_n10000000
zr26742_2_n10000000_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0084	0.014	96.76	0.05	94.61-98.40	0.050	0.03-0.10	1	1.399	233/12895	87.86	17	NODE_2_length_319059_cov_34.9987_ID_36074	zr26742_2_n10000000
